Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
61652;19.12.17 17:07:32;64,162;64,077;64,219;
61653;19.12.17 17:07:33;64,133;64,009;64,313;
61654;19.12.17 17:07:34;64,116;64,013;64,221;
61655;19.12.17 17:07:35;64,069;63,930;64,124;
61656;19.12.17 17:07:36;64,108;63,945;64,302;
61657;19.12.17 17:07:37;64,052;64,003;64,167;
61658;19.12.17 17:07:38;64,180;64,109;64,258;
61659;19.12.17 17:07:39;64,091;64,010;64,169;
61660;19.12.17 17:07:40;64,072;64,001;64,150;
61661;19.12.17 17:07:41;64,096;64,021;64,248;
61662;19.12.17 17:07:42;64,039;63,935;64,173;
61663;19.12.17 17:07:43;64,099;63,955;64,241;
61664;19.12.17 17:07:44;64,120;64,052;64,171;
61665;19.12.17 17:07:45;64,161;64,080;64,213;
61666;19.12.17 17:07:46;64,092;64,029;64,204;
61667;19.12.17 17:07:47;64,126;64,071;64,196;
61668;19.12.17 17:07:48;64,086;63,961;64,215;
61669;19.12.17 17:07:49;64,124;64,012;64,294;
61670;19.12.17 17:07:50;64,114;64,066;64,167;
61671;19.12.17 17:07:51;64,079;64,029;64,119;
61672;19.12.17 17:07:52;64,166;64,026;64,334;
61673;19.12.17 17:07:53;64,136;63,984;64,336;
61674;19.12.17 17:07:54;64,187;64,131;64,337;
61675;19.12.17 17:07:55;64,112;64,003;64,215;
61676;19.12.17 17:07:56;64,109;64,000;64,199;
61677;19.12.17 17:07:57;64,114;64,020;64,182;
61678;19.12.17 17:07:58;64,147;64,062;64,236;
61679;19.12.17 17:07:59;64,154;64,079;64,203;
61680;19.12.17 17:08:00;64,073;63,924;64,214;
61681;19.12.17 17:08:01;64,116;64,038;64,205;
61682;19.12.17 17:08:02;64,070;64,001;64,106;
61683;19.12.17 17:08:03;64,161;64,071;64,319;
61684;19.12.17 17:08:04;64,075;64,022;64,176;
61685;19.12.17 17:08:05;64,150;64,036;64,275;
61686;19.12.17 17:08:06;64,029;63,964;64,063;
61687;19.12.17 17:08:07;64,053;63,911;64,211;
61688;19.12.17 17:08:08;64,100;64,053;64,158;
61689;19.12.17 17:08:09;64,104;64,007;64,266;
61690;19.12.17 17:08:10;64,111;63,925;64,275;
61691;19.12.17 17:08:11;64,093;63,981;64,173;
61692;19.12.17 17:08:12;64,111;64,029;64,227;
61693;19.12.17 17:08:13;64,060;63,935;64,204;
61694;19.12.17 17:08:14;64,149;64,038;64,240;
61695;19.12.17 17:08:15;64,076;63,965;64,148;
61696;19.12.17 17:08:16;64,082;63,950;64,327;
61697;19.12.17 17:08:17;64,167;64,011;64,284;
61698;19.12.17 17:08:18;64,077;63,960;64,142;
61699;19.12.17 17:08:19;64,111;63,950;64,230;
61700;19.12.17 17:08:20;64,061;63,946;64,262;
61701;19.12.17 17:08:21;64,197;63,995;64,546;
61702;19.12.17 17:08:22;64,063;63,997;64,131;
61703;19.12.17 17:08:23;64,109;63,989;64,204;
61704;19.12.17 17:08:24;64,101;63,996;64,222;
61705;19.12.17 17:08:25;64,124;63,999;64,237;
61706;19.12.17 17:08:26;64,078;63,986;64,157;
61707;19.12.17 17:08:27;64,146;63,986;64,346;
61708;19.12.17 17:08:28;64,152;63,955;64,428;
61709;19.12.17 17:08:29;64,107;63,967;64,355;
61710;19.12.17 17:08:30;64,120;63,943;64,308;
61711;19.12.17 17:08:31;64,135;64,044;64,250;
61712;19.12.17 17:08:32;64,120;63,975;64,243;
61713;19.12.17 17:08:33;64,050;63,907;64,222;
61714;19.12.17 17:08:34;64,128;63,983;64,227;
61715;19.12.17 17:08:35;64,118;63,903;64,219;
61716;19.12.17 17:08:36;64,061;63,966;64,143;
61717;19.12.17 17:08:37;64,082;64,021;64,144;
61718;19.12.17 17:08:38;64,047;63,911;64,160;
61719;19.12.17 17:08:39;64,112;63,951;64,243;
61720;19.12.17 17:08:40;63,997;63,760;64,179;
61721;19.12.17 17:08:41;64,149;63,952;64,246;
61722;19.12.17 17:08:42;64,098;64,059;64,156;
61723;19.12.17 17:08:43;64,163;64,071;64,294;
61724;19.12.17 17:08:44;64,157;64,004;64,325;
61725;19.12.17 17:08:45;64,071;63,942;64,193;
61726;19.12.17 17:08:46;64,148;64,029;64,277;
61727;19.12.17 17:08:47;64,107;64,008;64,212;
61728;19.12.17 17:08:48;64,191;64,083;64,388;
61729;19.12.17 17:08:49;64,117;64,041;64,236;
61730;19.12.17 17:08:50;64,163;64,117;64,245;
61731;19.12.17 17:08:51;64,098;63,967;64,209;
61732;19.12.17 17:08:52;64,112;63,996;64,282;
61733;19.12.17 17:08:53;64,201;64,002;64,371;
61734;19.12.17 17:08:54;64,114;64,038;64,176;
61735;19.12.17 17:08:55;64,131;64,016;64,225;
61736;19.12.17 17:08:56;64,109;63,965;64,279;
61737;19.12.17 17:08:57;64,127;64,016;64,315;
61738;19.12.17 17:08:58;64,101;64,061;64,139;
61739;19.12.17 17:08:59;64,076;64,011;64,194;
61740;19.12.17 17:09:00;64,166;64,060;64,271;
61741;19.12.17 17:09:01;64,050;63,986;64,111;
61742;19.12.17 17:09:02;64,092;64,026;64,196;
61743;19.12.17 17:09:03;64,068;63,974;64,146;
61744;19.12.17 17:09:04;64,070;63,919;64,194;
61745;19.12.17 17:09:05;64,015;63,959;64,149;
61746;19.12.17 17:09:06;64,093;63,948;64,166;
61747;19.12.17 17:09:07;64,088;63,983;64,143;
61748;19.12.17 17:09:08;64,106;63,973;64,190;
61749;19.12.17 17:09:09;64,045;63,960;64,169;
61750;19.12.17 17:09:10;64,149;64,026;64,274;
61751;19.12.17 17:09:11;64,077;63,975;64,234;
61752;19.12.17 17:09:12;64,123;64,077;64,179;
61753;19.12.17 17:09:13;64,220;64,038;64,314;
61754;19.12.17 17:09:14;64,078;63,986;64,196;
61755;19.12.17 17:09:15;64,136;63,985;64,285;
61756;19.12.17 17:09:16;64,131;64,044;64,206;
61757;19.12.17 17:09:17;64,177;64,039;64,334;
61758;19.12.17 17:09:18;64,133;63,929;64,417;
61759;19.12.17 17:09:19;64,129;64,030;64,272;
61760;19.12.17 17:09:20;64,106;64,049;64,172;
61761;19.12.17 17:09:21;64,086;63,998;64,177;
61762;19.12.17 17:09:22;64,175;64,065;64,240;
61763;19.12.17 17:09:23;64,153;64,031;64,285;
61764;19.12.17 17:09:24;64,153;64,006;64,248;
61765;19.12.17 17:09:25;64,154;64,030;64,372;
61766;19.12.17 17:09:26;64,152;64,058;64,307;
61767;19.12.17 17:09:27;64,101;63,966;64,170;
61768;19.12.17 17:09:28;64,155;64,005;64,368;
61769;19.12.17 17:09:29;64,094;64,058;64,179;
61770;19.12.17 17:09:30;64,085;63,969;64,217;
61771;19.12.17 17:09:31;64,205;64,055;64,368;
61772;19.12.17 17:09:32;64,109;64,016;64,264;
61773;19.12.17 17:09:33;64,116;63,948;64,212;
61774;19.12.17 17:09:34;64,150;64,065;64,216;
61775;19.12.17 17:09:35;64,100;63,907;64,252;
61776;19.12.17 17:09:36;64,084;63,952;64,204;
61777;19.12.17 17:09:37;64,166;64,074;64,272;
61778;19.12.17 17:09:38;64,171;64,028;64,365;
61779;19.12.17 17:09:39;64,178;64,031;64,314;
61780;19.12.17 17:09:40;64,193;64,009;64,310;
61781;19.12.17 17:09:41;64,162;64,120;64,195;
61782;19.12.17 17:09:42;64,270;64,077;64,446;
61783;19.12.17 17:09:43;64,189;64,012;64,338;
61784;19.12.17 17:09:44;64,183;64,013;64,319;
61785;19.12.17 17:09:45;64,221;64,083;64,393;
61786;19.12.17 17:09:46;64,175;64,109;64,216;
61787;19.12.17 17:09:47;64,188;64,068;64,325;
61788;19.12.17 17:09:48;64,205;64,030;64,364;
61789;19.12.17 17:09:49;64,223;64,004;64,361;
61790;19.12.17 17:09:50;64,106;64,005;64,282;
61791;19.12.17 17:09:51;64,209;64,021;64,290;
61792;19.12.17 17:09:52;64,106;63,978;64,313;
61793;19.12.17 17:09:53;64,204;63,958;64,445;
61794;19.12.17 17:09:54;64,115;64,050;64,221;
61795;19.12.17 17:09:55;64,158;64,044;64,329;
61796;19.12.17 17:09:56;64,151;64,060;64,238;
61797;19.12.17 17:09:57;64,124;64,039;64,260;
61798;19.12.17 17:09:58;64,117;64,023;64,227;
61799;19.12.17 17:09:59;64,120;64,005;64,260;
61800;19.12.17 17:10:00;64,169;64,044;64,323;
61801;19.12.17 17:10:01;64,126;64,072;64,175;
61802;19.12.17 17:10:02;64,226;63,941;64,382;
61803;19.12.17 17:10:03;64,115;64,049;64,186;
61804;19.12.17 17:10:04;64,100;64,036;64,230;
61805;19.12.17 17:10:05;64,144;64,051;64,214;
61806;19.12.17 17:10:06;64,229;64,077;64,360;
61807;19.12.17 17:10:07;64,244;64,124;64,458;
61808;19.12.17 17:10:08;64,071;63,981;64,194;
61809;19.12.17 17:10:09;64,183;64,130;64,237;
61810;19.12.17 17:10:10;64,190;64,139;64,270;
61811;19.12.17 17:10:11;64,202;64,076;64,298;
61812;19.12.17 17:10:12;64,200;64,013;64,357;
61813;19.12.17 17:10:13;64,153;64,105;64,218;
61814;19.12.17 17:10:14;64,241;64,056;64,329;
61815;19.12.17 17:10:15;64,153;63,994;64,328;
61816;19.12.17 17:10:16;64,217;64,069;64,379;
61817;19.12.17 17:10:17;64,167;64,046;64,312;
61818;19.12.17 17:10:18;64,158;64,026;64,238;
61819;19.12.17 17:10:19;64,101;64,036;64,237;
61820;19.12.17 17:10:20;64,183;63,953;64,269;
61821;19.12.17 17:10:21;64,144;63,981;64,272;
61822;19.12.17 17:10:22;64,177;64,039;64,268;
61823;19.12.17 17:10:23;64,229;64,142;64,390;
61824;19.12.17 17:10:24;64,163;64,061;64,326;
61825;19.12.17 17:10:25;64,125;64,031;64,191;
61826;19.12.17 17:10:26;64,104;64,027;64,245;
61827;19.12.17 17:10:27;64,167;64,066;64,263;
61828;19.12.17 17:10:28;64,110;64,039;64,230;
61829;19.12.17 17:10:29;64,143;63,959;64,277;
61830;19.12.17 17:10:30;64,060;64,016;64,131;
61831;19.12.17 17:10:31;64,167;63,972;64,446;
61832;19.12.17 17:10:32;64,156;64,029;64,265;
61833;19.12.17 17:10:33;64,103;64,054;64,167;
61834;19.12.17 17:10:34;64,150;63,966;64,234;
61835;19.12.17 17:10:35;64,153;64,086;64,262;
61836;19.12.17 17:10:36;64,271;64,152;64,462;
61837;19.12.17 17:10:37;64,148;63,976;64,252;
61838;19.12.17 17:10:38;64,189;64,043;64,406;
61839;19.12.17 17:10:39;64,100;64,021;64,206;
61840;19.12.17 17:10:40;64,192;64,070;64,328;
61841;19.12.17 17:10:41;64,165;64,006;64,364;
61842;19.12.17 17:10:42;64,116;64,026;64,211;
61843;19.12.17 17:10:43;64,224;64,141;64,337;
61844;19.12.17 17:10:44;64,170;64,102;64,256;
61845;19.12.17 17:10:45;64,223;64,066;64,290;
61846;19.12.17 17:10:46;64,207;64,133;64,314;
61847;19.12.17 17:10:47;64,197;64,069;64,376;
61848;19.12.17 17:10:48;64,111;63,977;64,213;
61849;19.12.17 17:10:49;64,163;64,036;64,346;
61850;19.12.17 17:10:50;64,135;63,988;64,335;
61851;19.12.17 17:10:51;64,149;64,028;64,328;
61852;19.12.17 17:10:52;64,162;64,094;64,223;
61853;19.12.17 17:10:53;64,148;63,983;64,241;
61854;19.12.17 17:10:54;64,177;64,102;64,281;
61855;19.12.17 17:10:55;64,151;64,040;64,306;
61856;19.12.17 17:10:56;64,096;63,958;64,325;
61857;19.12.17 17:10:57;64,186;64,120;64,240;
61858;19.12.17 17:10:58;64,146;63,993;64,389;
61859;19.12.17 17:10:59;64,186;63,989;64,403;
61860;19.12.17 17:11:00;64,086;63,907;64,307;
61861;19.12.17 17:11:01;64,178;64,024;64,313;
61862;19.12.17 17:11:02;64,138;64,033;64,248;
61863;19.12.17 17:11:03;64,218;64,094;64,364;
61864;19.12.17 17:11:04;64,147;64,061;64,246;
61865;19.12.17 17:11:05;64,087;63,930;64,199;
61866;19.12.17 17:11:06;64,111;63,945;64,325;
61867;19.12.17 17:11:07;64,117;63,995;64,210;
61868;19.12.17 17:11:08;64,139;63,910;64,277;
61869;19.12.17 17:11:09;64,046;63,845;64,215;
61870;19.12.17 17:11:10;64,132;63,976;64,370;
61871;19.12.17 17:11:11;64,071;63,951;64,244;
61872;19.12.17 17:11:12;64,178;64,025;64,365;
61873;19.12.17 17:11:13;64,095;63,914;64,223;
61874;19.12.17 17:11:14;64,226;64,109;64,370;
61875;19.12.17 17:11:15;64,028;63,839;64,144;
61876;19.12.17 17:11:16;64,133;63,960;64,351;
61877;19.12.17 17:11:17;64,090;63,968;64,232;
61878;19.12.17 17:11:18;64,116;63,940;64,211;
61879;19.12.17 17:11:19;64,189;64,119;64,270;
61880;19.12.17 17:11:20;64,104;64,024;64,288;
61881;19.12.17 17:11:21;64,185;64,009;64,394;
61882;19.12.17 17:11:22;64,124;64,027;64,252;
61883;19.12.17 17:11:23;64,087;63,963;64,187;
61884;19.12.17 17:11:24;64,109;64,024;64,221;
61885;19.12.17 17:11:25;64,170;64,042;64,409;
61886;19.12.17 17:11:26;64,127;64,014;64,198;
61887;19.12.17 17:11:27;64,083;63,911;64,202;
61888;19.12.17 17:11:28;64,114;64,016;64,174;
61889;19.12.17 17:11:29;64,121;64,022;64,322;
61890;19.12.17 17:11:30;64,232;64,081;64,292;
61891;19.12.17 17:11:31;64,135;64,099;64,183;
61892;19.12.17 17:11:32;64,185;64,089;64,292;
61893;19.12.17 17:11:33;64,172;64,029;64,337;
61894;19.12.17 17:11:34;64,194;64,013;64,346;
61895;19.12.17 17:11:35;64,210;64,025;64,440;
61896;19.12.17 17:11:36;64,164;64,015;64,354;
61897;19.12.17 17:11:37;64,174;64,078;64,307;
61898;19.12.17 17:11:38;64,120;64,049;64,253;
61899;19.12.17 17:11:39;64,195;64,091;64,380;
61900;19.12.17 17:11:40;64,144;63,993;64,412;
61901;19.12.17 17:11:41;64,148;64,058;64,215;
61902;19.12.17 17:11:42;64,133;64,050;64,214;
61903;19.12.17 17:11:43;64,102;64,003;64,142;
61904;19.12.17 17:11:44;64,125;63,928;64,242;
61905;19.12.17 17:11:45;64,103;63,914;64,233;
61906;19.12.17 17:11:46;64,152;64,088;64,230;
61907;19.12.17 17:11:47;64,047;63,897;64,263;
61908;19.12.17 17:11:48;64,108;63,918;64,201;
61909;19.12.17 17:11:49;64,077;63,883;64,218;
61910;19.12.17 17:11:50;64,137;63,955;64,421;
61911;19.12.17 17:11:51;64,072;63,877;64,188;
61912;19.12.17 17:11:52;64,115;64,031;64,183;
61913;19.12.17 17:11:53;64,096;63,914;64,238;
61914;19.12.17 17:11:54;64,087;63,959;64,218;
61915;19.12.17 17:11:55;64,175;64,137;64,205;
61916;19.12.17 17:11:56;64,098;63,977;64,274;
61917;19.12.17 17:11:57;64,210;64,095;64,431;
61918;19.12.17 17:11:58;64,120;64,013;64,222;
61919;19.12.17 17:11:59;64,198;64,084;64,343;
61920;19.12.17 17:12:00;64,160;64,036;64,267;
61921;19.12.17 17:12:01;64,100;63,996;64,231;
61922;19.12.17 17:12:02;64,226;63,993;64,480;
61923;19.12.17 17:12:03;64,089;64,008;64,220;
61924;19.12.17 17:12:04;64,161;63,945;64,234;
61925;19.12.17 17:12:05;64,174;64,006;64,270;
61926;19.12.17 17:12:06;64,133;63,997;64,331;
61927;19.12.17 17:12:07;64,058;63,922;64,197;
61928;19.12.17 17:12:08;64,098;63,976;64,258;
61929;19.12.17 17:12:09;64,105;63,873;64,274;
61930;19.12.17 17:12:10;64,063;63,888;64,181;
61931;19.12.17 17:12:11;64,079;63,918;64,266;
61932;19.12.17 17:12:12;64,068;63,834;64,212;
61933;19.12.17 17:12:13;64,155;64,111;64,187;
61934;19.12.17 17:12:14;64,050;63,890;64,323;
61935;19.12.17 17:12:15;64,104;63,966;64,237;
61936;19.12.17 17:12:16;64,099;64,024;64,174;
61937;19.12.17 17:12:17;64,074;63,988;64,153;
61938;19.12.17 17:12:18;64,037;63,966;64,095;
61939;19.12.17 17:12:19;64,085;63,991;64,156;
61940;19.12.17 17:12:20;64,116;63,974;64,212;
61941;19.12.17 17:12:21;64,108;64,047;64,147;
61942;19.12.17 17:12:22;64,108;64,004;64,233;
61943;19.12.17 17:12:23;64,180;64,090;64,274;
61944;19.12.17 17:12:24;64,094;63,922;64,248;
61945;19.12.17 17:12:25;64,127;64,041;64,392;
61946;19.12.17 17:12:26;64,132;64,014;64,234;
61947;19.12.17 17:12:27;64,144;64,114;64,177;
61948;19.12.17 17:12:28;64,153;63,994;64,318;
61949;19.12.17 17:12:29;64,172;64,060;64,415;
61950;19.12.17 17:12:30;64,181;64,024;64,257;
61951;19.12.17 17:12:31;64,161;64,108;64,286;
61952;19.12.17 17:12:32;64,086;63,939;64,146;
61953;19.12.17 17:12:33;64,139;63,887;64,283;
61954;19.12.17 17:12:34;64,168;64,132;64,204;
61955;19.12.17 17:12:35;64,185;64,002;64,337;
61956;19.12.17 17:12:36;64,235;64,008;64,488;
61957;19.12.17 17:12:37;64,181;64,018;64,383;
61958;19.12.17 17:12:38;64,224;64,140;64,339;
61959;19.12.17 17:12:39;64,086;63,940;64,220;
61960;19.12.17 17:12:40;64,122;64,046;64,238;
61961;19.12.17 17:12:41;64,184;64,016;64,355;
61962;19.12.17 17:12:42;64,162;63,956;64,339;
61963;19.12.17 17:12:43;64,030;63,903;64,120;
61964;19.12.17 17:12:44;64,132;64,076;64,188;
61965;19.12.17 17:12:45;64,047;63,895;64,101;
61966;19.12.17 17:12:46;64,165;63,911;64,394;
61967;19.12.17 17:12:47;64,064;63,998;64,156;
61968;19.12.17 17:12:48;64,010;63,784;64,199;
61969;19.12.17 17:12:49;64,034;63,964;64,142;
61970;19.12.17 17:12:50;64,016;63,777;64,288;
61971;19.12.17 17:12:51;64,073;63,894;64,276;
61972;19.12.17 17:12:52;63,952;63,847;64,018;
61973;19.12.17 17:12:53;64,068;63,989;64,106;
61974;19.12.17 17:12:54;64,082;63,903;64,196;
61975;19.12.17 17:12:55;64,123;63,957;64,324;
61976;19.12.17 17:12:56;64,180;64,068;64,279;
61977;19.12.17 17:12:57;64,174;64,120;64,235;
61978;19.12.17 17:12:58;64,203;64,050;64,402;
61979;19.12.17 17:12:59;64,164;64,068;64,303;
61980;19.12.17 17:13:00;64,101;64,085;64,113;
61981;19.12.17 17:13:01;64,163;64,096;64,237;
61982;19.12.17 17:13:02;64,163;64,071;64,247;
61983;19.12.17 17:13:03;64,103;63,945;64,257;
61984;19.12.17 17:13:04;64,161;64,073;64,350;
61985;19.12.17 17:13:05;64,160;64,039;64,297;
61986;19.12.17 17:13:06;64,090;63,919;64,157;
61987;19.12.17 17:13:07;64,128;64,046;64,272;
61988;19.12.17 17:13:08;64,133;63,989;64,335;
61989;19.12.17 17:13:09;64,202;64,156;64,266;
61990;19.12.17 17:13:10;64,129;64,000;64,321;
61991;19.12.17 17:13:11;64,142;64,033;64,240;
61992;19.12.17 17:13:12;64,103;64,013;64,141;
61993;19.12.17 17:13:13;64,208;64,084;64,384;
61994;19.12.17 17:13:14;64,085;64,052;64,119;
61995;19.12.17 17:13:15;64,145;64,078;64,282;
61996;19.12.17 17:13:16;64,047;63,977;64,178;
61997;19.12.17 17:13:17;64,047;63,999;64,093;
61998;19.12.17 17:13:18;64,072;63,957;64,147;
61999;19.12.17 17:13:19;64,172;64,016;64,324;
62000;19.12.17 17:13:20;64,105;64,038;64,153;
62001;19.12.17 17:13:21;64,056;63,958;64,159;
62002;19.12.17 17:13:22;64,072;64,010;64,126;
62003;19.12.17 17:13:23;64,115;64,021;64,166;
62004;19.12.17 17:13:24;64,097;63,982;64,168;
62005;19.12.17 17:13:25;64,140;64,073;64,234;
62006;19.12.17 17:13:26;64,145;64,061;64,327;
62007;19.12.17 17:13:27;64,182;64,044;64,414;
62008;19.12.17 17:13:28;64,171;64,047;64,348;
62009;19.12.17 17:13:29;64,174;63,983;64,333;
62010;19.12.17 17:13:30;64,105;64,024;64,281;
62011;19.12.17 17:13:31;64,186;64,000;64,324;
62012;19.12.17 17:13:32;64,132;64,101;64,183;
62013;19.12.17 17:13:33;64,136;64,057;64,266;
62014;19.12.17 17:13:34;64,201;64,098;64,286;
62015;19.12.17 17:13:35;64,103;64,023;64,220;
62016;19.12.17 17:13:36;64,160;64,019;64,260;
62017;19.12.17 17:13:37;64,127;64,025;64,256;
62018;19.12.17 17:13:38;64,141;64,069;64,179;
62019;19.12.17 17:13:39;64,094;63,942;64,248;
62020;19.12.17 17:13:40;64,102;64,085;64,142;
62021;19.12.17 17:13:41;64,071;63,977;64,128;
62022;19.12.17 17:13:42;64,113;63,952;64,286;
62023;19.12.17 17:13:43;64,085;63,972;64,203;
62024;19.12.17 17:13:44;64,098;64,015;64,184;
62025;19.12.17 17:13:45;64,088;63,971;64,216;
62026;19.12.17 17:13:46;64,117;64,015;64,218;
62027;19.12.17 17:13:47;64,072;63,978;64,143;
62028;19.12.17 17:13:48;64,076;63,987;64,214;
62029;19.12.17 17:13:49;64,074;63,933;64,167;
62030;19.12.17 17:13:50;64,120;64,002;64,255;
62031;19.12.17 17:13:51;64,072;64,027;64,181;
62032;19.12.17 17:13:52;64,168;64,008;64,280;
62033;19.12.17 17:13:53;64,166;64,107;64,241;
62034;19.12.17 17:13:54;64,189;63,994;64,288;
62035;19.12.17 17:13:55;64,188;64,088;64,292;
62036;19.12.17 17:13:56;64,178;64,006;64,356;
62037;19.12.17 17:13:57;64,179;64,076;64,322;
62038;19.12.17 17:13:58;64,158;64,093;64,220;
62039;19.12.17 17:13:59;64,158;64,095;64,206;
62040;19.12.17 17:14:00;64,153;64,133;64,180;
62041;19.12.17 17:14:01;64,145;64,027;64,282;
62042;19.12.17 17:14:02;64,106;64,003;64,247;
62043;19.12.17 17:14:03;64,204;64,070;64,341;
62044;19.12.17 17:14:04;64,258;64,136;64,405;
62045;19.12.17 17:14:05;64,233;64,138;64,426;
62046;19.12.17 17:14:06;64,140;63,996;64,238;
62047;19.12.17 17:14:07;64,123;64,034;64,272;
62048;19.12.17 17:14:08;64,093;64,013;64,192;
62049;19.12.17 17:14:09;64,172;64,058;64,332;
62050;19.12.17 17:14:10;64,098;64,035;64,155;
62051;19.12.17 17:14:11;64,067;63,912;64,187;
62052;19.12.17 17:14:12;64,151;64,029;64,254;
62053;19.12.17 17:14:13;64,131;64,069;64,197;
62054;19.12.17 17:14:14;64,131;64,016;64,257;
62055;19.12.17 17:14:15;64,138;64,032;64,225;
62056;19.12.17 17:14:16;64,139;64,014;64,263;
62057;19.12.17 17:14:17;64,137;64,019;64,237;
62058;19.12.17 17:14:18;64,030;63,973;64,135;
62059;19.12.17 17:14:19;64,034;63,888;64,145;
62060;19.12.17 17:14:20;64,168;64,053;64,283;
62061;19.12.17 17:14:21;64,097;64,024;64,220;
62062;19.12.17 17:14:22;64,033;63,949;64,120;
62063;19.12.17 17:14:23;64,102;64,000;64,202;
62064;19.12.17 17:14:24;64,048;63,902;64,113;
62065;19.12.17 17:14:25;64,098;63,966;64,265;
62066;19.12.17 17:14:26;64,085;63,898;64,264;
62067;19.12.17 17:14:27;64,082;63,982;64,152;
62068;19.12.17 17:14:28;64,166;64,099;64,246;
62069;19.12.17 17:14:29;64,119;63,963;64,326;
62070;19.12.17 17:14:30;64,005;63,865;64,178;
62071;19.12.17 17:14:31;64,125;64,093;64,165;
62072;19.12.17 17:14:32;64,096;63,954;64,248;
62073;19.12.17 17:14:33;64,087;63,998;64,141;
62074;19.12.17 17:14:34;64,178;64,010;64,249;
62075;19.12.17 17:14:35;64,049;63,917;64,165;
62076;19.12.17 17:14:36;64,050;63,988;64,125;
62077;19.12.17 17:14:37;64,071;63,957;64,134;
62078;19.12.17 17:14:38;64,055;63,908;64,202;
62079;19.12.17 17:14:39;64,047;63,937;64,245;
62080;19.12.17 17:14:40;64,044;63,873;64,210;
62081;19.12.17 17:14:41;64,075;63,978;64,143;
62082;19.12.17 17:14:42;64,077;64,010;64,146;
62083;19.12.17 17:14:43;64,104;63,890;64,187;
62084;19.12.17 17:14:44;64,058;63,952;64,185;
62085;19.12.17 17:14:45;64,078;64,036;64,107;
62086;19.12.17 17:14:46;64,031;63,958;64,070;
62087;19.12.17 17:14:47;64,017;63,931;64,076;
62088;19.12.17 17:14:48;64,092;63,953;64,295;
62089;19.12.17 17:14:49;64,065;63,906;64,221;
62090;19.12.17 17:14:50;64,114;63,965;64,179;
62091;19.12.17 17:14:51;64,099;63,990;64,175;
62092;19.12.17 17:14:52;64,122;64,057;64,223;
62093;19.12.17 17:14:53;64,155;64,077;64,257;
62094;19.12.17 17:14:54;64,071;63,946;64,223;
62095;19.12.17 17:14:55;64,105;63,926;64,313;
62096;19.12.17 17:14:56;64,131;63,972;64,290;
62097;19.12.17 17:14:57;64,131;63,812;64,293;
62098;19.12.17 17:14:58;64,041;63,936;64,181;
62099;19.12.17 17:14:59;64,064;63,932;64,250;
62100;19.12.17 17:15:00;64,094;63,967;64,135;
62101;19.12.17 17:15:01;64,045;63,873;64,193;
62102;19.12.17 17:15:02;63,970;63,770;64,235;
62103;19.12.17 17:15:03;64,166;64,063;64,246;
62104;19.12.17 17:15:04;64,030;63,878;64,175;
62105;19.12.17 17:15:05;64,070;63,954;64,201;
62106;19.12.17 17:15:06;64,023;63,942;64,192;
62107;19.12.17 17:15:07;64,116;63,964;64,352;
62108;19.12.17 17:15:08;64,157;64,075;64,240;
62109;19.12.17 17:15:09;64,243;64,070;64,407;
62110;19.12.17 17:15:10;64,255;64,124;64,433;
62111;19.12.17 17:15:11;64,169;64,004;64,292;
62112;19.12.17 17:15:12;64,197;64,076;64,401;
62113;19.12.17 17:15:13;64,158;64,064;64,339;
62114;19.12.17 17:15:14;64,189;63,987;64,300;
62115;19.12.17 17:15:15;64,125;64,028;64,251;
62116;19.12.17 17:15:16;64,167;63,999;64,456;
62117;19.12.17 17:15:17;64,095;63,838;64,437;
62118;19.12.17 17:15:18;64,093;63,940;64,244;
62119;19.12.17 17:15:19;64,066;63,910;64,212;
62120;19.12.17 17:15:20;64,003;63,913;64,160;
62121;19.12.17 17:15:21;63,996;63,851;64,094;
62122;19.12.17 17:15:22;63,997;63,902;64,086;
62123;19.12.17 17:15:23;64,009;63,958;64,089;
62124;19.12.17 17:15:24;63,987;63,897;64,078;
62125;19.12.17 17:15:25;64,048;63,861;64,267;
62126;19.12.17 17:15:26;64,063;64,007;64,128;
62127;19.12.17 17:15:27;64,072;63,956;64,223;
62128;19.12.17 17:15:28;64,014;63,978;64,071;
62129;19.12.17 17:15:29;64,006;63,892;64,117;
62130;19.12.17 17:15:30;64,053;63,890;64,289;
62131;19.12.17 17:15:31;64,066;63,910;64,226;
62132;19.12.17 17:15:32;64,037;63,916;64,100;
62133;19.12.17 17:15:33;64,058;63,996;64,191;
62134;19.12.17 17:15:34;64,004;63,925;64,103;
62135;19.12.17 17:15:35;64,075;63,940;64,200;
62136;19.12.17 17:15:36;63,967;63,837;64,072;
62137;19.12.17 17:15:37;64,047;63,880;64,169;
62138;19.12.17 17:15:38;63,959;63,852;64,067;
62139;19.12.17 17:15:39;64,039;63,881;64,209;
62140;19.12.17 17:15:40;63,965;63,822;64,094;
62141;19.12.17 17:15:41;63,964;63,829;64,086;
62142;19.12.17 17:15:42;63,950;63,818;64,196;
62143;19.12.17 17:15:43;64,187;64,100;64,354;
62144;19.12.17 17:15:44;64,148;64,094;64,200;
62145;19.12.17 17:15:45;64,164;64,084;64,245;
62146;19.12.17 17:15:46;64,217;64,148;64,349;
62147;19.12.17 17:15:47;64,186;64,075;64,248;
62148;19.12.17 17:15:48;64,288;64,155;64,373;
