Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
513;20.12.17 00:08:33;63,728;63,558;63,925;
514;20.12.17 00:08:34;63,691;63,605;63,842;
515;20.12.17 00:08:35;63,636;63,550;63,799;
516;20.12.17 00:08:36;63,767;63,710;63,836;
517;20.12.17 00:08:37;63,699;63,633;63,843;
518;20.12.17 00:08:38;63,774;63,622;63,964;
519;20.12.17 00:08:39;63,750;63,582;63,915;
520;20.12.17 00:08:40;63,709;63,652;63,742;
521;20.12.17 00:08:41;63,747;63,605;63,818;
522;20.12.17 00:08:42;63,769;63,665;63,883;
523;20.12.17 00:08:43;63,784;63,648;63,934;
524;20.12.17 00:08:44;63,722;63,542;63,923;
525;20.12.17 00:08:45;63,764;63,581;64,019;
526;20.12.17 00:08:46;63,769;63,617;63,906;
527;20.12.17 00:08:47;63,767;63,500;63,975;
528;20.12.17 00:08:48;63,723;63,607;63,839;
529;20.12.17 00:08:49;63,714;63,643;63,779;
530;20.12.17 00:08:50;63,770;63,609;63,846;
531;20.12.17 00:08:51;63,759;63,478;64,028;
532;20.12.17 00:08:52;63,712;63,469;63,991;
533;20.12.17 00:08:53;63,686;63,593;63,881;
534;20.12.17 00:08:54;63,703;63,523;63,931;
535;20.12.17 00:08:55;63,776;63,647;63,890;
536;20.12.17 00:08:56;63,581;63,491;63,750;
537;20.12.17 00:08:57;63,727;63,635;63,772;
538;20.12.17 00:08:58;63,792;63,644;63,921;
539;20.12.17 00:08:59;63,784;63,652;63,872;
540;20.12.17 00:09:00;63,774;63,685;63,937;
541;20.12.17 00:09:01;63,770;63,657;63,890;
542;20.12.17 00:09:02;63,811;63,591;63,927;
543;20.12.17 00:09:03;63,757;63,654;63,968;
544;20.12.17 00:09:04;63,826;63,695;63,940;
545;20.12.17 00:09:05;63,781;63,649;63,925;
546;20.12.17 00:09:06;63,751;63,635;63,822;
547;20.12.17 00:09:07;63,789;63,726;63,860;
548;20.12.17 00:09:08;63,454;63,258;63,671;
549;20.12.17 00:09:09;63,452;63,253;63,575;
550;20.12.17 00:09:10;63,380;63,280;63,538;
551;20.12.17 00:09:11;63,407;63,279;63,519;
552;20.12.17 00:09:12;63,593;63,256;63,988;
553;20.12.17 00:09:13;63,499;63,361;63,662;
554;20.12.17 00:09:14;63,477;63,334;63,671;
555;20.12.17 00:09:15;63,359;63,297;63,499;
556;20.12.17 00:09:16;63,455;63,304;63,607;
557;20.12.17 00:09:17;63,447;63,227;63,567;
558;20.12.17 00:09:18;63,536;63,458;63,596;
559;20.12.17 00:09:19;63,488;63,359;63,619;
560;20.12.17 00:09:20;63,457;63,288;63,563;
561;20.12.17 00:09:21;63,424;63,317;63,535;
562;20.12.17 00:09:22;63,466;63,381;63,539;
563;20.12.17 00:09:23;63,355;63,192;63,437;
564;20.12.17 00:09:24;63,342;63,240;63,517;
565;20.12.17 00:09:25;63,332;63,260;63,458;
566;20.12.17 00:09:26;63,359;63,224;63,421;
567;20.12.17 00:09:27;63,355;63,272;63,420;
568;20.12.17 00:09:28;63,388;63,288;63,474;
569;20.12.17 00:09:29;63,330;63,242;63,468;
570;20.12.17 00:09:30;63,419;63,367;63,469;
571;20.12.17 00:09:31;63,387;63,215;63,535;
572;20.12.17 00:09:32;63,354;63,244;63,449;
573;20.12.17 00:09:33;63,373;63,288;63,494;
574;20.12.17 00:09:34;63,361;63,276;63,454;
575;20.12.17 00:09:35;63,455;63,354;63,615;
576;20.12.17 00:09:36;63,403;63,285;63,568;
577;20.12.17 00:09:37;63,371;63,243;63,462;
578;20.12.17 00:09:38;63,396;63,300;63,504;
579;20.12.17 00:09:39;63,439;63,327;63,538;
580;20.12.17 00:09:40;63,428;63,316;63,570;
581;20.12.17 00:09:41;63,445;63,351;63,550;
582;20.12.17 00:09:42;63,383;63,292;63,484;
583;20.12.17 00:09:43;63,354;63,261;63,467;
584;20.12.17 00:09:44;63,370;63,260;63,452;
585;20.12.17 00:09:45;63,410;63,290;63,494;
586;20.12.17 00:09:46;63,422;63,266;63,573;
587;20.12.17 00:09:47;63,455;63,307;63,562;
588;20.12.17 00:09:48;63,435;63,272;63,584;
589;20.12.17 00:09:49;63,445;63,324;63,573;
590;20.12.17 00:09:50;63,392;63,274;63,471;
591;20.12.17 00:09:51;63,369;63,299;63,482;
592;20.12.17 00:09:52;63,369;63,138;63,556;
593;20.12.17 00:09:53;63,385;63,279;63,453;
594;20.12.17 00:09:54;63,433;63,368;63,534;
595;20.12.17 00:09:55;63,402;63,338;63,489;
596;20.12.17 00:09:56;63,418;63,334;63,524;
597;20.12.17 00:09:57;63,347;63,284;63,412;
598;20.12.17 00:09:58;63,349;63,249;63,507;
599;20.12.17 00:09:59;63,417;63,292;63,579;
600;20.12.17 00:10:00;63,439;63,379;63,537;
601;20.12.17 00:10:01;63,795;63,609;64,096;
602;20.12.17 00:10:02;63,724;63,679;63,847;
603;20.12.17 00:10:03;63,781;63,695;63,872;
604;20.12.17 00:10:04;63,752;63,648;63,871;
605;20.12.17 00:10:05;63,977;63,729;64,351;
606;20.12.17 00:10:06;63,758;63,582;63,904;
607;20.12.17 00:10:07;63,745;63,530;63,942;
608;20.12.17 00:10:08;63,729;63,621;63,781;
609;20.12.17 00:10:09;63,767;63,621;63,924;
610;20.12.17 00:10:10;63,757;63,600;64,058;
611;20.12.17 00:10:11;63,432;63,233;63,574;
612;20.12.17 00:10:12;63,458;63,237;63,638;
613;20.12.17 00:10:13;63,451;63,390;63,521;
614;20.12.17 00:10:14;63,411;63,216;63,561;
615;20.12.17 00:10:15;63,429;63,293;63,538;
616;20.12.17 00:10:16;63,371;63,248;63,442;
617;20.12.17 00:10:17;63,461;63,287;63,698;
618;20.12.17 00:10:18;63,348;63,155;63,538;
619;20.12.17 00:10:19;63,387;63,261;63,584;
620;20.12.17 00:10:20;63,450;63,388;63,499;
621;20.12.17 00:10:21;63,441;63,231;63,609;
622;20.12.17 00:10:22;63,430;63,231;63,581;
623;20.12.17 00:10:23;63,432;63,268;63,547;
624;20.12.17 00:10:24;63,572;63,381;63,782;
625;20.12.17 00:10:25;63,517;63,290;63,795;
626;20.12.17 00:10:26;63,457;63,357;63,690;
627;20.12.17 00:10:27;63,527;63,454;63,654;
628;20.12.17 00:10:28;63,442;63,314;63,553;
629;20.12.17 00:10:29;63,535;63,321;63,635;
630;20.12.17 00:10:30;63,485;63,343;63,748;
631;20.12.17 00:10:31;63,501;63,446;63,593;
632;20.12.17 00:10:32;63,521;63,384;63,620;
633;20.12.17 00:10:33;63,528;63,435;63,620;
634;20.12.17 00:10:34;63,452;63,361;63,563;
635;20.12.17 00:10:35;63,513;63,327;63,686;
636;20.12.17 00:10:36;63,554;63,360;63,753;
637;20.12.17 00:10:37;63,700;63,550;63,912;
638;20.12.17 00:10:38;63,623;63,456;63,786;
639;20.12.17 00:10:39;63,664;63,442;63,851;
640;20.12.17 00:10:40;63,630;63,448;63,927;
641;20.12.17 00:10:41;63,703;63,504;63,795;
642;20.12.17 00:10:42;63,652;63,608;63,746;
643;20.12.17 00:10:43;63,658;63,599;63,771;
644;20.12.17 00:10:44;63,727;63,588;63,816;
645;20.12.17 00:10:45;63,681;63,535;63,889;
646;20.12.17 00:10:46;63,623;63,572;63,688;
647;20.12.17 00:10:47;63,581;63,400;63,725;
648;20.12.17 00:10:48;63,514;63,397;63,683;
649;20.12.17 00:10:49;63,486;63,423;63,626;
650;20.12.17 00:10:50;63,589;63,482;63,723;
651;20.12.17 00:10:51;63,546;63,438;63,731;
652;20.12.17 00:10:52;63,581;63,480;63,779;
653;20.12.17 00:10:53;63,623;63,450;63,830;
654;20.12.17 00:10:54;63,539;63,426;63,641;
655;20.12.17 00:10:55;63,611;63,474;63,684;
656;20.12.17 00:10:56;63,592;63,498;63,691;
657;20.12.17 00:10:57;63,629;63,423;63,801;
658;20.12.17 00:10:58;63,623;63,549;63,763;
659;20.12.17 00:10:59;63,602;63,533;63,680;
660;20.12.17 00:11:00;63,701;63,555;63,910;
661;20.12.17 00:11:01;63,545;63,407;63,700;
662;20.12.17 00:11:02;63,535;63,431;63,613;
663;20.12.17 00:11:03;63,565;63,432;63,698;
664;20.12.17 00:11:04;63,570;63,487;63,717;
665;20.12.17 00:11:05;63,566;63,446;63,677;
666;20.12.17 00:11:06;63,557;63,436;63,641;
667;20.12.17 00:11:07;63,552;63,422;63,734;
668;20.12.17 00:11:08;63,582;63,485;63,633;
669;20.12.17 00:11:09;63,802;63,640;63,993;
670;20.12.17 00:11:10;63,728;63,546;63,913;
671;20.12.17 00:11:11;63,765;63,576;63,975;
672;20.12.17 00:11:12;63,703;63,607;63,869;
673;20.12.17 00:11:13;63,680;63,538;63,911;
674;20.12.17 00:11:14;63,690;63,556;63,823;
675;20.12.17 00:11:15;63,704;63,644;63,808;
676;20.12.17 00:11:16;63,764;63,648;63,938;
677;20.12.17 00:11:17;63,682;63,547;63,972;
678;20.12.17 00:11:18;63,743;63,607;63,885;
679;20.12.17 00:11:19;63,770;63,669;63,858;
680;20.12.17 00:11:20;63,634;63,509;63,827;
681;20.12.17 00:11:21;63,736;63,546;63,897;
682;20.12.17 00:11:22;63,710;63,673;63,742;
683;20.12.17 00:11:23;63,778;63,549;64,138;
684;20.12.17 00:11:24;63,662;63,618;63,710;
685;20.12.17 00:11:25;63,786;63,655;63,862;
686;20.12.17 00:11:26;63,777;63,690;63,979;
687;20.12.17 00:11:27;63,736;63,628;63,859;
688;20.12.17 00:11:28;63,795;63,672;63,844;
689;20.12.17 00:11:29;63,776;63,669;63,877;
690;20.12.17 00:11:30;63,738;63,668;63,796;
691;20.12.17 00:11:31;63,657;63,579;63,778;
692;20.12.17 00:11:32;63,718;63,588;63,829;
693;20.12.17 00:11:33;63,757;63,558;63,916;
694;20.12.17 00:11:34;63,768;63,576;63,978;
695;20.12.17 00:11:35;63,735;63,599;63,935;
696;20.12.17 00:11:36;63,775;63,599;63,933;
697;20.12.17 00:11:37;63,771;63,577;64,055;
698;20.12.17 00:11:38;63,705;63,599;63,875;
699;20.12.17 00:11:39;63,764;63,596;63,891;
700;20.12.17 00:11:40;63,716;63,653;63,801;
701;20.12.17 00:11:41;63,752;63,545;63,875;
702;20.12.17 00:11:42;63,756;63,645;63,859;
703;20.12.17 00:11:43;63,644;63,532;63,747;
704;20.12.17 00:11:44;63,778;63,738;63,834;
705;20.12.17 00:11:45;63,670;63,595;63,766;
706;20.12.17 00:11:46;63,709;63,581;63,785;
707;20.12.17 00:11:47;63,732;63,615;63,846;
708;20.12.17 00:11:48;63,515;63,287;63,707;
709;20.12.17 00:11:49;63,529;63,463;63,585;
710;20.12.17 00:11:50;63,482;63,234;63,727;
711;20.12.17 00:11:51;63,440;63,309;63,596;
712;20.12.17 00:11:52;63,334;63,252;63,475;
713;20.12.17 00:11:53;63,388;63,317;63,467;
714;20.12.17 00:11:54;63,470;63,293;63,582;
715;20.12.17 00:11:55;63,364;63,171;63,574;
716;20.12.17 00:11:56;63,430;63,361;63,481;
717;20.12.17 00:11:57;63,515;63,372;63,714;
718;20.12.17 00:11:58;63,483;63,309;63,641;
719;20.12.17 00:11:59;63,471;63,353;63,591;
720;20.12.17 00:12:00;63,440;63,262;63,640;
721;20.12.17 00:12:01;63,395;63,325;63,607;
722;20.12.17 00:12:02;63,341;63,134;63,454;
723;20.12.17 00:12:03;63,354;63,222;63,457;
724;20.12.17 00:12:04;63,291;63,178;63,430;
725;20.12.17 00:12:05;63,434;63,350;63,619;
726;20.12.17 00:12:06;63,348;63,201;63,491;
727;20.12.17 00:12:07;63,360;63,224;63,504;
728;20.12.17 00:12:08;63,344;63,246;63,507;
729;20.12.17 00:12:09;63,423;63,257;63,524;
730;20.12.17 00:12:10;63,325;63,191;63,408;
731;20.12.17 00:12:11;63,339;63,188;63,561;
732;20.12.17 00:12:12;63,324;63,221;63,452;
733;20.12.17 00:12:13;63,306;63,213;63,569;
734;20.12.17 00:12:14;63,371;63,283;63,527;
735;20.12.17 00:12:15;63,430;63,246;63,578;
736;20.12.17 00:12:16;63,417;63,298;63,556;
737;20.12.17 00:12:17;63,450;63,333;63,544;
738;20.12.17 00:12:18;63,369;63,271;63,491;
739;20.12.17 00:12:19;63,433;63,360;63,499;
740;20.12.17 00:12:20;63,442;63,342;63,534;
741;20.12.17 00:12:21;63,420;63,205;63,577;
742;20.12.17 00:12:22;63,349;63,208;63,516;
743;20.12.17 00:12:23;63,403;63,299;63,495;
744;20.12.17 00:12:24;63,372;63,251;63,477;
745;20.12.17 00:12:25;63,366;63,239;63,504;
746;20.12.17 00:12:26;63,416;63,206;63,606;
747;20.12.17 00:12:27;63,445;63,234;63,630;
748;20.12.17 00:12:28;63,493;63,277;63,674;
749;20.12.17 00:12:29;63,417;63,294;63,608;
750;20.12.17 00:12:30;63,441;63,309;63,562;
751;20.12.17 00:12:31;63,451;63,285;63,572;
752;20.12.17 00:12:32;63,404;63,312;63,505;
753;20.12.17 00:12:33;63,511;63,446;63,607;
754;20.12.17 00:12:34;63,383;63,306;63,478;
755;20.12.17 00:12:35;63,442;63,400;63,497;
756;20.12.17 00:12:36;63,364;63,276;63,474;
757;20.12.17 00:12:37;63,388;63,175;63,521;
758;20.12.17 00:12:38;63,429;63,288;63,527;
759;20.12.17 00:12:39;63,385;63,311;63,505;
760;20.12.17 00:12:40;63,450;63,264;63,524;
761;20.12.17 00:12:41;63,415;63,184;63,570;
762;20.12.17 00:12:42;63,432;63,355;63,539;
763;20.12.17 00:12:43;63,409;63,227;63,581;
764;20.12.17 00:12:44;63,406;63,338;63,477;
765;20.12.17 00:12:45;63,422;63,356;63,561;
766;20.12.17 00:12:46;63,439;63,291;63,585;
767;20.12.17 00:12:47;63,443;63,330;63,674;
768;20.12.17 00:12:48;63,457;63,273;63,664;
769;20.12.17 00:12:49;63,434;63,366;63,481;
770;20.12.17 00:12:50;63,378;63,285;63,418;
771;20.12.17 00:12:51;63,489;63,328;63,713;
772;20.12.17 00:12:52;63,538;63,423;63,672;
773;20.12.17 00:12:53;63,552;63,460;63,626;
774;20.12.17 00:12:54;63,417;63,234;63,577;
775;20.12.17 00:12:55;63,414;63,200;63,541;
776;20.12.17 00:12:56;63,496;63,372;63,628;
777;20.12.17 00:12:57;63,373;63,276;63,541;
778;20.12.17 00:12:58;63,465;63,258;63,595;
779;20.12.17 00:12:59;63,433;63,228;63,521;
780;20.12.17 00:13:00;63,472;63,373;63,630;
781;20.12.17 00:13:01;63,425;63,314;63,492;
782;20.12.17 00:13:02;63,396;63,230;63,586;
783;20.12.17 00:13:03;63,415;63,215;63,530;
784;20.12.17 00:13:04;63,416;63,208;63,570;
785;20.12.17 00:13:05;63,457;63,238;63,647;
786;20.12.17 00:13:06;63,412;63,319;63,549;
787;20.12.17 00:13:07;63,441;63,276;63,605;
788;20.12.17 00:13:08;63,393;63,231;63,533;
789;20.12.17 00:13:09;63,425;63,278;63,563;
790;20.12.17 00:13:10;63,484;63,368;63,688;
791;20.12.17 00:13:11;63,503;63,338;63,712;
792;20.12.17 00:13:12;63,521;63,368;63,755;
793;20.12.17 00:13:13;63,363;63,256;63,433;
794;20.12.17 00:13:14;63,471;63,301;63,655;
795;20.12.17 00:13:15;63,477;63,413;63,585;
796;20.12.17 00:13:16;63,417;63,307;63,595;
797;20.12.17 00:13:17;63,470;63,409;63,533;
798;20.12.17 00:13:18;63,597;63,416;63,735;
799;20.12.17 00:13:19;63,647;63,558;63,836;
800;20.12.17 00:13:20;63,688;63,583;63,776;
801;20.12.17 00:13:21;63,704;63,576;63,867;
802;20.12.17 00:13:22;63,665;63,519;63,890;
803;20.12.17 00:13:23;63,687;63,652;63,743;
804;20.12.17 00:13:24;63,577;63,423;63,698;
805;20.12.17 00:13:25;63,642;63,397;63,912;
806;20.12.17 00:13:26;63,624;63,519;63,739;
807;20.12.17 00:13:27;63,570;63,450;63,706;
808;20.12.17 00:13:28;63,629;63,531;63,722;
809;20.12.17 00:13:29;63,551;63,396;63,847;
810;20.12.17 00:13:30;63,654;63,511;63,761;
811;20.12.17 00:13:31;63,626;63,437;63,828;
812;20.12.17 00:13:32;63,546;63,423;63,615;
813;20.12.17 00:13:33;63,553;63,486;63,624;
814;20.12.17 00:13:34;63,563;63,457;63,743;
815;20.12.17 00:13:35;63,618;63,459;63,734;
816;20.12.17 00:13:36;63,534;63,364;63,769;
817;20.12.17 00:13:37;63,570;63,483;63,713;
818;20.12.17 00:13:38;63,601;63,495;63,670;
819;20.12.17 00:13:39;63,533;63,299;63,678;
820;20.12.17 00:13:40;63,607;63,378;63,788;
821;20.12.17 00:13:41;63,618;63,487;63,746;
822;20.12.17 00:13:42;63,625;63,405;63,828;
823;20.12.17 00:13:43;63,591;63,505;63,665;
824;20.12.17 00:13:44;63,601;63,535;63,684;
825;20.12.17 00:13:45;63,649;63,537;63,845;
826;20.12.17 00:13:46;63,580;63,465;63,654;
827;20.12.17 00:13:47;63,543;63,468;63,714;
828;20.12.17 00:13:48;63,591;63,445;63,735;
829;20.12.17 00:13:49;63,790;63,660;63,882;
830;20.12.17 00:13:50;63,703;63,582;63,839;
831;20.12.17 00:13:51;63,766;63,722;63,833;
832;20.12.17 00:13:52;63,713;63,627;63,887;
833;20.12.17 00:13:53;63,713;63,676;63,789;
834;20.12.17 00:13:54;63,674;63,540;63,829;
835;20.12.17 00:13:55;63,729;63,505;63,925;
836;20.12.17 00:13:56;63,772;63,635;64,029;
837;20.12.17 00:13:57;63,706;63,548;63,848;
838;20.12.17 00:13:58;63,754;63,702;63,898;
839;20.12.17 00:13:59;63,674;63,523;63,826;
840;20.12.17 00:14:00;63,706;63,582;63,769;
841;20.12.17 00:14:01;63,676;63,518;63,826;
842;20.12.17 00:14:02;63,777;63,664;63,889;
843;20.12.17 00:14:03;63,753;63,626;63,967;
844;20.12.17 00:14:04;63,596;63,440;63,745;
845;20.12.17 00:14:05;63,701;63,603;63,876;
846;20.12.17 00:14:06;63,647;63,509;63,835;
847;20.12.17 00:14:07;63,687;63,605;63,744;
848;20.12.17 00:14:08;63,703;63,464;63,834;
849;20.12.17 00:14:09;63,642;63,521;63,797;
850;20.12.17 00:14:10;63,697;63,626;63,783;
851;20.12.17 00:14:11;63,721;63,599;63,872;
852;20.12.17 00:14:12;63,728;63,667;63,789;
853;20.12.17 00:14:13;63,750;63,666;63,925;
854;20.12.17 00:14:14;63,722;63,545;63,956;
855;20.12.17 00:14:15;63,690;63,545;63,866;
856;20.12.17 00:14:16;63,711;63,591;63,916;
857;20.12.17 00:14:17;63,702;63,542;63,824;
858;20.12.17 00:14:18;63,732;63,666;63,807;
859;20.12.17 00:14:19;63,798;63,725;63,899;
860;20.12.17 00:14:20;63,753;63,619;63,881;
861;20.12.17 00:14:21;63,751;63,664;63,862;
862;20.12.17 00:14:22;63,716;63,644;63,811;
863;20.12.17 00:14:23;63,780;63,763;63,805;
864;20.12.17 00:14:24;63,719;63,649;63,774;
865;20.12.17 00:14:25;63,759;63,657;63,848;
866;20.12.17 00:14:26;63,755;63,656;63,872;
867;20.12.17 00:14:27;63,715;63,593;63,807;
868;20.12.17 00:14:28;63,632;63,328;63,833;
869;20.12.17 00:14:29;63,488;63,335;63,609;
870;20.12.17 00:14:30;63,495;63,349;63,807;
871;20.12.17 00:14:31;63,327;63,232;63,392;
872;20.12.17 00:14:32;63,430;63,293;63,627;
873;20.12.17 00:14:33;63,445;63,348;63,732;
874;20.12.17 00:14:34;63,414;63,274;63,557;
875;20.12.17 00:14:35;63,368;63,261;63,432;
876;20.12.17 00:14:36;63,418;63,309;63,513;
877;20.12.17 00:14:37;63,405;63,255;63,547;
878;20.12.17 00:14:38;63,389;63,249;63,522;
879;20.12.17 00:14:39;63,480;63,218;63,622;
880;20.12.17 00:14:40;63,373;63,077;63,554;
881;20.12.17 00:14:41;63,524;63,447;63,621;
882;20.12.17 00:14:42;63,436;63,296;63,557;
883;20.12.17 00:14:43;63,383;63,233;63,606;
884;20.12.17 00:14:44;63,387;63,292;63,544;
885;20.12.17 00:14:45;63,317;63,239;63,439;
886;20.12.17 00:14:46;63,386;63,228;63,540;
887;20.12.17 00:14:47;63,407;63,334;63,471;
888;20.12.17 00:14:48;63,394;63,254;63,515;
889;20.12.17 00:14:49;63,398;63,247;63,517;
890;20.12.17 00:14:50;63,400;63,212;63,553;
891;20.12.17 00:14:51;63,446;63,306;63,549;
892;20.12.17 00:14:52;63,339;63,281;63,482;
893;20.12.17 00:14:53;63,427;63,258;63,518;
894;20.12.17 00:14:54;63,359;63,188;63,537;
895;20.12.17 00:14:55;63,422;63,279;63,484;
896;20.12.17 00:14:56;63,395;63,300;63,479;
897;20.12.17 00:14:57;63,400;63,198;63,597;
898;20.12.17 00:14:58;63,423;63,179;63,572;
899;20.12.17 00:14:59;63,392;63,310;63,451;
900;20.12.17 00:15:00;63,422;63,332;63,494;
901;20.12.17 00:15:01;63,304;63,216;63,448;
902;20.12.17 00:15:02;63,398;63,263;63,491;
903;20.12.17 00:15:03;63,398;63,314;63,570;
904;20.12.17 00:15:04;63,380;63,277;63,523;
905;20.12.17 00:15:05;63,375;63,311;63,470;
906;20.12.17 00:15:06;63,363;63,234;63,508;
907;20.12.17 00:15:07;63,442;63,333;63,548;
908;20.12.17 00:15:08;63,492;63,303;63,648;
909;20.12.17 00:15:09;63,412;63,296;63,517;
910;20.12.17 00:15:10;63,373;63,241;63,498;
911;20.12.17 00:15:11;63,465;63,312;63,615;
912;20.12.17 00:15:12;63,466;63,344;63,628;
913;20.12.17 00:15:13;63,476;63,246;63,696;
914;20.12.17 00:15:14;63,442;63,372;63,492;
915;20.12.17 00:15:15;63,421;63,300;63,568;
916;20.12.17 00:15:16;63,443;63,368;63,584;
917;20.12.17 00:15:17;63,401;63,311;63,505;
918;20.12.17 00:15:18;63,490;63,418;63,550;
919;20.12.17 00:15:19;63,423;63,258;63,626;
920;20.12.17 00:15:20;63,425;63,345;63,498;
921;20.12.17 00:15:21;63,410;63,324;63,474;
922;20.12.17 00:15:22;63,418;63,209;63,615;
923;20.12.17 00:15:23;63,500;63,294;63,640;
924;20.12.17 00:15:24;63,421;63,258;63,694;
925;20.12.17 00:15:25;63,488;63,275;63,646;
926;20.12.17 00:15:26;63,389;63,244;63,497;
927;20.12.17 00:15:27;63,438;63,275;63,577;
928;20.12.17 00:15:28;63,351;63,183;63,471;
929;20.12.17 00:15:29;63,419;63,327;63,588;
930;20.12.17 00:15:30;63,406;63,274;63,527;
931;20.12.17 00:15:31;63,382;63,323;63,470;
932;20.12.17 00:15:32;63,442;63,276;63,617;
933;20.12.17 00:15:33;63,451;63,336;63,765;
934;20.12.17 00:15:34;63,431;63,339;63,511;
935;20.12.17 00:15:35;63,377;63,290;63,530;
936;20.12.17 00:15:36;63,429;63,229;63,603;
937;20.12.17 00:15:37;63,446;63,310;63,612;
938;20.12.17 00:15:38;63,480;63,315;63,685;
939;20.12.17 00:15:39;63,463;63,307;63,659;
940;20.12.17 00:15:40;63,421;63,299;63,540;
941;20.12.17 00:15:41;63,458;63,376;63,601;
942;20.12.17 00:15:42;63,407;63,302;63,525;
943;20.12.17 00:15:43;63,418;63,324;63,501;
944;20.12.17 00:15:44;63,394;63,283;63,494;
945;20.12.17 00:15:45;63,416;63,323;63,494;
946;20.12.17 00:15:46;63,511;63,424;63,671;
947;20.12.17 00:15:47;63,454;63,308;63,624;
948;20.12.17 00:15:48;63,537;63,391;63,738;
949;20.12.17 00:15:49;63,424;63,336;63,537;
950;20.12.17 00:15:50;63,497;63,339;63,635;
951;20.12.17 00:15:51;63,373;63,253;63,520;
952;20.12.17 00:15:52;63,499;63,327;63,629;
953;20.12.17 00:15:53;63,437;63,275;63,648;
954;20.12.17 00:15:54;63,511;63,326;63,635;
955;20.12.17 00:15:55;63,457;63,362;63,656;
956;20.12.17 00:15:56;63,423;63,323;63,534;
957;20.12.17 00:15:57;63,502;63,261;63,719;
958;20.12.17 00:15:58;63,519;63,189;63,675;
959;20.12.17 00:15:59;63,601;63,425;63,830;
960;20.12.17 00:16:00;63,621;63,454;63,734;
961;20.12.17 00:16:01;63,725;63,483;63,887;
962;20.12.17 00:16:02;63,719;63,505;63,969;
963;20.12.17 00:16:03;63,644;63,403;63,767;
964;20.12.17 00:16:04;63,654;63,485;63,792;
965;20.12.17 00:16:05;63,647;63,572;63,766;
966;20.12.17 00:16:06;63,634;63,532;63,828;
967;20.12.17 00:16:07;63,587;63,472;63,779;
968;20.12.17 00:16:08;63,663;63,577;63,733;
969;20.12.17 00:16:09;63,661;63,517;63,766;
970;20.12.17 00:16:10;63,588;63,472;63,715;
971;20.12.17 00:16:11;63,722;63,480;64,023;
972;20.12.17 00:16:12;63,628;63,375;63,798;
973;20.12.17 00:16:13;63,660;63,539;63,837;
974;20.12.17 00:16:14;63,567;63,494;63,694;
975;20.12.17 00:16:15;63,622;63,546;63,736;
976;20.12.17 00:16:16;63,614;63,356;63,705;
977;20.12.17 00:16:17;63,564;63,438;63,705;
978;20.12.17 00:16:18;63,621;63,363;63,785;
979;20.12.17 00:16:19;63,572;63,399;63,776;
980;20.12.17 00:16:20;63,591;63,440;63,683;
981;20.12.17 00:16:21;63,621;63,529;63,852;
982;20.12.17 00:16:22;63,614;63,427;63,762;
983;20.12.17 00:16:23;63,597;63,377;63,809;
984;20.12.17 00:16:24;63,667;63,548;63,816;
985;20.12.17 00:16:25;63,606;63,395;63,780;
986;20.12.17 00:16:26;63,557;63,434;63,691;
987;20.12.17 00:16:27;63,591;63,455;63,767;
988;20.12.17 00:16:28;63,560;63,372;63,686;
989;20.12.17 00:16:29;63,632;63,373;63,882;
990;20.12.17 00:16:30;63,640;63,553;63,834;
991;20.12.17 00:16:31;63,712;63,560;63,909;
992;20.12.17 00:16:32;63,710;63,642;63,775;
993;20.12.17 00:16:33;63,680;63,594;63,821;
994;20.12.17 00:16:34;63,741;63,629;63,937;
995;20.12.17 00:16:35;63,681;63,593;63,756;
996;20.12.17 00:16:36;63,805;63,672;64,009;
997;20.12.17 00:16:37;63,719;63,585;63,836;
998;20.12.17 00:16:38;63,757;63,560;63,926;
999;20.12.17 00:16:39;63,735;63,680;63,790;
1000;20.12.17 00:16:40;63,848;63,721;64,006;
1001;20.12.17 00:16:41;63,809;63,744;63,918;
1002;20.12.17 00:16:42;63,798;63,705;63,881;
1003;20.12.17 00:16:43;63,787;63,686;63,909;
1004;20.12.17 00:16:44;63,753;63,631;63,824;
1005;20.12.17 00:16:45;63,846;63,715;64,136;
1006;20.12.17 00:16:46;63,759;63,603;63,971;
1007;20.12.17 00:16:47;63,757;63,712;63,791;
1008;20.12.17 00:16:48;63,715;63,570;63,808;
1009;20.12.17 00:16:49;63,397;63,254;63,543;
1010;20.12.17 00:16:50;63,350;63,194;63,450;
1011;20.12.17 00:16:51;63,324;63,189;63,409;
1012;20.12.17 00:16:52;63,398;63,310;63,465;
1013;20.12.17 00:16:53;63,391;63,306;63,454;
1014;20.12.17 00:16:54;63,370;63,288;63,449;
1015;20.12.17 00:16:55;63,336;63,213;63,519;
1016;20.12.17 00:16:56;63,372;63,233;63,518;
1017;20.12.17 00:16:57;63,425;63,341;63,515;
1018;20.12.17 00:16:58;63,391;63,279;63,490;
1019;20.12.17 00:16:59;63,364;63,219;63,484;
1020;20.12.17 00:17:00;63,346;63,257;63,478;
1021;20.12.17 00:17:01;63,451;63,309;63,616;
1022;20.12.17 00:17:02;63,389;63,244;63,541;
1023;20.12.17 00:17:03;63,426;63,236;63,505;
1024;20.12.17 00:17:04;63,386;63,310;63,590;
